x1;y1;x2;y2
2.611105552776388322e+03;3.468984492246122954e+03;2.545372686343171608e+03;3.492596298149074755e+03
2.611705852926463194e+03;3.468659329664832512e+03;2.545122561280640184e+03;3.492196098049024386e+03
2.612306153076538067e+03;3.468334167083541615e+03;2.544872436218109215e+03;3.491795897948974471e+03
2.612906453226613394e+03;3.468009004502251173e+03;2.544622311155577790e+03;3.491395697848924556e+03
2.613506753376688266e+03;3.467683841920960276e+03;2.544372186093046366e+03;3.490995497748874641e+03
2.614107053526763593e+03;3.467358679339669834e+03;2.544122061030515397e+03;3.490595297648824271e+03
2.614707353676838466e+03;3.467033516758378937e+03;2.543871935967983973e+03;3.490195097548774356e+03
2.615307653826913338e+03;3.466708354177088495e+03;2.543621810905452548e+03;3.489794897448724441e+03
2.615907953976988665e+03;3.466383191595798053e+03;2.543371685842921579e+03;3.489394697348674526e+03
2.616508254127063537e+03;3.466058029014507156e+03;2.543121560780390155e+03;3.488994497248624157e+03
2.617108554277138865e+03;3.465732866433216714e+03;2.542871435717858731e+03;3.488594297148574242e+03
2.617708854427213737e+03;3.465407703851925817e+03;2.542621310655327761e+03;3.488194097048524327e+03
2.618309154577288609e+03;3.465082541270635375e+03;2.542371185592796337e+03;3.487793896948474412e+03
2.618909454727363482e+03;3.464757378689344478e+03;2.542121060530264913e+03;3.487393696848424042e+03
2.619509754877438809e+03;3.464432216108054035e+03;2.541870935467733943e+03;3.486993496748374127e+03
2.620110055027513681e+03;3.464107053526763593e+03;2.541620810405202519e+03;3.486593296648324213e+03
2.620710355177589008e+03;3.463781890945472696e+03;2.541370685342671095e+03;3.486193096548274298e+03
2.621310655327663881e+03;3.463456728364182254e+03;2.541120560280140126e+03;3.485792896448224383e+03
2.621910955477738753e+03;3.463131565782891357e+03;2.540870435217608701e+03;3.485392696348174013e+03
2.622511255627814080e+03;3.462806403201600915e+03;2.540620310155077277e+03;3.484992496248124098e+03
2.623111555777888952e+03;3.462481240620310018e+03;2.540370185092546308e+03;3.484592296148074183e+03
2.623711855927964280e+03;3.462156078039019576e+03;2.540120060030014884e+03;3.484192096048023814e+03
2.624312156078039152e+03;3.461830915457728679e+03;2.539869934967483914e+03;3.483791895947973899e+03
2.624912456228114024e+03;3.461505752876438237e+03;2.539619809904952490e+03;3.483391695847923984e+03
2.625512756378188897e+03;3.461180590295147340e+03;2.539369684842421066e+03;3.482991495747874069e+03
2.626113056528264224e+03;3.460855427713856898e+03;2.539119559779890096e+03;3.482591295647824154e+03
2.626713356678339096e+03;3.460530265132566456e+03;2.538869434717358672e+03;3.482191095547773784e+03
2.627313656828414423e+03;3.460205102551275559e+03;2.538619309654827248e+03;3.481790895447723869e+03
2.627913956978489296e+03;3.459879939969985116e+03;2.538369184592296278e+03;3.481390695347673955e+03
2.628514257128564168e+03;3.459554777388694220e+03;2.538119059529764854e+03;3.480990495247623585e+03
2.629114557278639495e+03;3.459229614807403777e+03;2.537868934467233430e+03;3.480590295147573670e+03
2.629714857428714367e+03;3.458904452226112880e+03;2.537618809404702461e+03;3.480190095047523755e+03
2.630315157578789695e+03;3.458579289644822438e+03;2.537368684342171036e+03;3.479789894947473840e+03
2.630915457728864567e+03;3.458254127063531541e+03;2.537118559279639612e+03;3.479389694847423925e+03
2.631515757878939439e+03;3.457928964482241099e+03;2.536868434217108643e+03;3.478989494747373556e+03
2.632116058029014312e+03;3.457603801900950202e+03;2.536618309154577219e+03;3.478589294647323641e+03
2.632716358179089639e+03;3.457278639319659760e+03;2.536368184092046249e+03;3.478189094547273726e+03
2.633316658329164511e+03;3.456953476738369318e+03;2.536118059029514825e+03;3.477788894447223811e+03
2.633916958479239838e+03;3.456628314157078421e+03;2.535867933966983401e+03;3.477388694347173441e+03
2.634517258629314711e+03;3.456303151575787979e+03;2.535617808904452431e+03;3.476988494247123526e+03
2.635117558779389583e+03;3.455977988994497082e+03;2.535367683841921007e+03;3.476588294147073611e+03
2.635717858929464910e+03;3.455652826413206640e+03;2.535117558779389583e+03;3.476188094047023696e+03
2.636318159079539782e+03;3.455327663831915743e+03;2.534867433716858613e+03;3.475787893946973327e+03
2.636918459229615110e+03;3.455002501250625301e+03;2.534617308654327189e+03;3.475387693846923412e+03
2.637518759379689982e+03;3.454677338669334858e+03;2.534367183591795765e+03;3.474987493746873497e+03
2.638119059529764854e+03;3.454352176088043961e+03;2.534117058529264796e+03;3.474587293646823582e+03
2.638719359679839727e+03;3.454027013506753519e+03;2.533866933466733371e+03;3.474187093546773212e+03
2.639319659829915054e+03;3.453701850925462622e+03;2.533616808404201947e+03;3.473786893446723298e+03
2.639919959979989926e+03;3.453376688344172180e+03;2.533366683341670978e+03;3.473386693346673383e+03
2.640520260130065253e+03;3.453051525762881283e+03;2.533116558279139554e+03;3.472986493246623468e+03
2.641120560280140126e+03;3.452726363181590841e+03;2.532866433216608129e+03;3.472586293146573553e+03
2.641720860430214998e+03;3.452401200600299944e+03;2.532616308154077160e+03;3.472186093046523183e+03
2.642321160580290325e+03;3.452076038019009502e+03;2.532366183091545736e+03;3.471785892946473268e+03
2.642921460730365197e+03;3.451750875437718605e+03;2.532116058029014312e+03;3.471385692846423353e+03
2.643521760880440524e+03;3.451425712856428163e+03;2.531865932966483342e+03;3.470985492746372984e+03
2.644122061030515397e+03;3.451100550275137721e+03;2.531615807903951918e+03;3.470585292646323069e+03
2.644722361180590269e+03;3.450775387693846824e+03;2.531365682841420494e+03;3.470185092546273154e+03
2.645322661330665142e+03;3.450450225112556382e+03;2.531115557778889524e+03;3.469784892446223239e+03
2.645922961480740469e+03;3.450125062531265485e+03;2.530865432716358100e+03;3.469384692346173324e+03
2.646523261630815341e+03;3.449799899949975043e+03;2.530615307653826676e+03;3.468984492246122954e+03
2.647123561780890668e+03;3.449474737368684146e+03;2.530365182591295707e+03;3.468584292146073039e+03
2.647723861930965541e+03;3.449149574787393703e+03;2.530115057528764282e+03;3.468184092046023125e+03
2.648324162081040413e+03;3.448824412206103261e+03;2.529864932466232858e+03;3.467783891945973210e+03
2.648924462231115740e+03;3.448499249624812364e+03;2.529614807403701889e+03;3.467383691845922840e+03
2.649524762381190612e+03;3.448174087043521922e+03;2.529364682341170464e+03;3.466983491745872925e+03
2.650125062531265939e+03;3.447848924462231025e+03;2.529114557278639495e+03;3.466583291645823010e+03
2.650725362681340812e+03;3.447523761880940583e+03;2.528864432216108071e+03;3.466183091545773095e+03
2.651325662831415684e+03;3.447198599299649686e+03;2.528614307153576647e+03;3.465782891445722726e+03
2.651925962981490557e+03;3.446873436718359244e+03;2.528364182091045677e+03;3.465382691345672811e+03
2.652526263131565884e+03;3.446548274137068347e+03;2.528114057028514253e+03;3.464982491245622896e+03
2.653126563281640756e+03;3.446223111555777905e+03;2.527863931965982829e+03;3.464582291145572981e+03
2.653726863431716083e+03;3.445897948974487008e+03;2.527613806903451859e+03;3.464182091045522611e+03
2.654327163581790956e+03;3.445572786393196566e+03;2.527363681840920435e+03;3.463781890945472696e+03
2.654927463731865828e+03;3.445247623811906124e+03;2.527113556778389011e+03;3.463381690845422781e+03
2.655527763881941155e+03;3.444922461230615227e+03;2.526863431715858042e+03;3.462981490745372867e+03
2.656128064032016027e+03;3.444597298649324784e+03;2.526613306653326617e+03;3.462581290645322497e+03
2.656728364182091354e+03;3.444272136068033888e+03;2.526363181590795193e+03;3.462181090545272582e+03
2.657328664332166227e+03;3.443946973486743445e+03;2.526113056528264224e+03;3.461780890445222667e+03
2.657928964482241099e+03;3.443621810905452548e+03;2.525862931465732800e+03;3.461380690345172752e+03
2.658529264632315972e+03;3.443296648324162106e+03;2.525612806403201830e+03;3.460980490245122382e+03
2.659129564782391299e+03;3.442971485742871664e+03;2.525362681340670406e+03;3.460580290145072468e+03
2.659729864932466171e+03;3.442646323161580767e+03;2.525112556278138982e+03;3.460180090045022553e+03
2.660330165082541498e+03;3.442321160580289870e+03;2.524862431215608012e+03;3.459779889944972638e+03
2.660930465232616370e+03;3.441995997998999428e+03;2.524612306153076588e+03;3.459379689844922723e+03
2.661530765382691243e+03;3.441670835417708986e+03;2.524362181090545164e+03;3.458979489744872353e+03
2.662131065532766570e+03;3.441345672836418089e+03;2.524112056028014194e+03;3.458579289644822438e+03
2.662731365682841442e+03;3.441020510255127647e+03;2.523861930965482770e+03;3.458179089544772523e+03
2.663331665832916769e+03;3.440695347673836750e+03;2.523611805902951346e+03;3.457778889444722154e+03
2.663931965982991642e+03;3.440370185092546308e+03;2.523361680840420377e+03;3.457378689344672239e+03
2.664532266133066514e+03;3.440045022511255411e+03;2.523111555777888952e+03;3.456978489244622324e+03
2.665132566283141387e+03;3.439719859929964969e+03;2.522861430715357528e+03;3.456578289144572409e+03
2.665732866433216714e+03;3.439394697348674526e+03;2.522611305652826559e+03;3.456178089044522494e+03
2.666333166583291586e+03;3.439069534767383630e+03;2.522361180590295135e+03;3.455777888944472124e+03
2.666933466733366913e+03;3.438744372186093187e+03;2.522111055527763710e+03;3.455377688844422210e+03
2.667533766883441785e+03;3.438419209604802290e+03;2.521860930465232741e+03;3.454977488744372295e+03
2.668134067033516658e+03;3.438094047023511848e+03;2.521610805402701317e+03;3.454577288644322380e+03
2.668734367183591985e+03;3.437768884442220951e+03;2.521360680340169893e+03;3.454177088544272010e+03
2.669334667333666857e+03;3.437443721860930509e+03;2.521110555277638923e+03;3.453776888444222095e+03
2.669934967483742184e+03;3.437118559279639612e+03;2.520860430215107499e+03;3.453376688344172180e+03
2.670535267633817057e+03;3.436793396698349170e+03;2.520610305152576075e+03;3.452976488244122265e+03
2.671135567783891929e+03;3.436468234117058273e+03;2.520360180090045105e+03;3.452576288144071896e+03
2.671735867933966802e+03;3.436143071535767831e+03;2.520110055027513681e+03;3.452176088044021981e+03
2.672336168084042129e+03;3.435817908954477389e+03;2.519859929964982257e+03;3.451775887943972066e+03
2.672936468234117001e+03;3.435492746373186492e+03;2.519609804902451287e+03;3.451375687843922151e+03
2.673536768384192328e+03;3.435167583791896050e+03;2.519359679839919863e+03;3.450975487743871781e+03
2.674137068534267200e+03;3.434842421210605153e+03;2.519109554777388439e+03;3.450575287643821866e+03
2.674737368684342073e+03;3.434517258629314711e+03;2.518859429714857470e+03;3.450175087543771951e+03
2.675337668834417400e+03;3.434192096048023814e+03;2.518609304652326045e+03;3.449774887443722037e+03
2.675937968984492272e+03;3.433866933466733371e+03;2.518359179589794621e+03;3.449374687343671667e+03
2.676538269134567599e+03;3.433541770885442929e+03;2.518109054527263652e+03;3.448974487243621752e+03
2.677138569284642472e+03;3.433216608304152032e+03;2.517858929464732228e+03;3.448574287143571837e+03
2.677738869434717344e+03;3.432891445722861590e+03;2.517608804402201258e+03;3.448174087043521922e+03
2.678339169584792216e+03;3.432566283141570693e+03;2.517358679339669834e+03;3.447773886943471553e+03
2.678939469734867544e+03;3.432241120560280251e+03;2.517108554277138410e+03;3.447373686843421638e+03
2.679539769884942416e+03;3.431915957978989354e+03;2.516858429214607440e+03;3.446973486743371723e+03
2.680140070035017743e+03;3.431590795397698912e+03;2.516608304152076016e+03;3.446573286643321808e+03
2.680740370185092615e+03;3.431265632816408015e+03;2.516358179089544592e+03;3.446173086543271893e+03
2.681340670335167488e+03;3.430940470235117573e+03;2.516108054027013623e+03;3.445772886443221523e+03
2.681940970485242815e+03;3.430615307653826676e+03;2.515857928964482198e+03;3.445372686343171608e+03
2.682541270635317687e+03;3.430290145072536234e+03;2.515607803901950774e+03;3.444972486243121693e+03
2.683141570785393014e+03;3.429964982491245792e+03;2.515357678839419805e+03;3.444572286143071324e+03
2.683741870935467887e+03;3.429639819909954895e+03;2.515107553776888381e+03;3.444172086043021409e+03
2.684342171085542759e+03;3.429314657328664453e+03;2.514857428714357411e+03;3.443771885942971494e+03
2.684942471235617631e+03;3.428989494747373556e+03;2.514607303651825987e+03;3.443371685842921579e+03
2.685542771385692959e+03;3.428664332166083113e+03;2.514357178589294563e+03;3.442971485742871664e+03
2.686143071535767831e+03;3.428339169584792216e+03;2.514107053526763593e+03;3.442571285642821294e+03
2.686743371685843158e+03;3.428014007003501774e+03;2.513856928464232169e+03;3.442171085542771380e+03
2.687343671835918030e+03;3.427688844422211332e+03;2.513606803401700745e+03;3.441770885442721465e+03
2.687943971985992903e+03;3.427363681840920435e+03;2.513356678339169775e+03;3.441370685342671550e+03
2.688544272136068230e+03;3.427038519259629538e+03;2.513106553276638351e+03;3.440970485242621180e+03
2.689144572286143102e+03;3.426713356678339096e+03;2.512856428214106927e+03;3.440570285142571265e+03
2.689744872436218429e+03;3.426388194097048654e+03;2.512606303151575958e+03;3.440170085042521350e+03
2.690345172586293302e+03;3.426063031515757757e+03;2.512356178089044533e+03;3.439769884942471435e+03
2.690945472736368174e+03;3.425737868934467315e+03;2.512106053026513109e+03;3.439369684842421066e+03
2.691545772886443046e+03;3.425412706353176418e+03;2.511855927963982140e+03;3.438969484742371151e+03
2.692146073036518374e+03;3.425087543771885976e+03;2.511605802901450716e+03;3.438569284642321236e+03
2.692746373186593246e+03;3.424762381190595079e+03;2.511355677838919291e+03;3.438169084542271321e+03
2.693346673336668573e+03;3.424437218609304637e+03;2.511105552776388322e+03;3.437768884442220951e+03
2.693946973486743445e+03;3.424112056028014194e+03;2.510855427713856898e+03;3.437368684342171036e+03
2.694547273636818318e+03;3.423786893446723298e+03;2.510605302651325474e+03;3.436968484242121121e+03
2.695147573786893645e+03;3.423461730865432855e+03;2.510355177588794504e+03;3.436568284142071207e+03
2.695747873936968517e+03;3.423136568284141958e+03;2.510105052526263080e+03;3.436168084042021292e+03
2.696348174087043844e+03;3.422811405702851516e+03;2.509854927463731656e+03;3.435767883941970922e+03
2.696948474237118717e+03;3.422486243121560619e+03;2.509604802401200686e+03;3.435367683841921007e+03
2.697548774387193589e+03;3.422161080540270177e+03;2.509354677338669262e+03;3.434967483741871092e+03
2.698149074537268461e+03;3.421835917958979280e+03;2.509104552276137838e+03;3.434567283641820723e+03
2.698749374687343789e+03;3.421510755377688838e+03;2.508854427213606868e+03;3.434167083541770808e+03
2.699349674837418661e+03;3.421185592796397941e+03;2.508604302151075444e+03;3.433766883441720893e+03
2.699949974987493988e+03;3.420860430215107499e+03;2.508354177088544020e+03;3.433366683341670978e+03
2.700550275137568860e+03;3.420535267633817057e+03;2.508104052026013051e+03;3.432966483241621063e+03
2.701150575287643733e+03;3.420210105052526160e+03;2.507853926963481626e+03;3.432566283141570693e+03
2.701750875437719060e+03;3.419884942471235718e+03;2.507603801900950202e+03;3.432166083041520778e+03
2.702351175587793932e+03;3.419559779889944821e+03;2.507353676838419233e+03;3.431765882941470863e+03
2.702951475737869259e+03;3.419234617308654379e+03;2.507103551775887809e+03;3.431365682841420494e+03
2.703551775887944132e+03;3.418909454727363482e+03;2.506853426713356839e+03;3.430965482741370579e+03
2.704152076038019004e+03;3.418584292146073039e+03;2.506603301650825415e+03;3.430565282641320664e+03
2.704752376188093876e+03;3.418259129564782597e+03;2.506353176588293991e+03;3.430165082541270749e+03
2.705352676338169204e+03;3.417933966983491700e+03;2.506103051525763021e+03;3.429764882441220834e+03
2.705952976488244076e+03;3.417608804402201258e+03;2.505852926463231597e+03;3.429364682341170464e+03
2.706553276638319403e+03;3.417283641820910361e+03;2.505602801400700173e+03;3.428964482241120550e+03
2.707153576788394275e+03;3.416958479239619919e+03;2.505352676338169204e+03;3.428564282141070635e+03
2.707753876938469148e+03;3.416633316658329022e+03;2.505102551275637779e+03;3.428164082041020720e+03
2.708354177088544475e+03;3.416308154077038580e+03;2.504852426213106355e+03;3.427763881940970350e+03
2.708954477238619347e+03;3.415982991495747683e+03;2.504602301150575386e+03;3.427363681840920435e+03
2.709554777388694674e+03;3.415657828914457241e+03;2.504352176088043961e+03;3.426963481740870520e+03
2.710155077538769547e+03;3.415332666333166344e+03;2.504102051025512537e+03;3.426563281640820605e+03
2.710755377688844419e+03;3.415007503751875902e+03;2.503851925962981568e+03;3.426163081540770236e+03
2.711355677838919291e+03;3.414682341170585460e+03;2.503601800900450144e+03;3.425762881440720321e+03
2.711955977988994618e+03;3.414357178589294563e+03;2.503351675837919174e+03;3.425362681340670406e+03
2.712556278139069491e+03;3.414032016008004121e+03;2.503101550775387750e+03;3.424962481240620491e+03
2.713156578289144818e+03;3.413706853426713224e+03;2.502851425712856326e+03;3.424562281140570121e+03
2.713756878439219690e+03;3.413381690845422781e+03;2.502601300650325356e+03;3.424162081040520206e+03
2.714357178589294563e+03;3.413056528264131884e+03;2.502351175587793932e+03;3.423761880940470292e+03
2.714957478739369890e+03;3.412731365682841442e+03;2.502101050525262508e+03;3.423361680840420377e+03
2.715557778889444762e+03;3.412406203101551000e+03;2.501850925462731539e+03;3.422961480740370462e+03
2.716158079039520089e+03;3.412081040520260103e+03;2.501600800400200114e+03;3.422561280640320092e+03
2.716758379189594962e+03;3.411755877938969206e+03;2.501350675337668690e+03;3.422161080540270177e+03
2.717358679339669834e+03;3.411430715357678764e+03;2.501100550275137721e+03;3.421760880440220262e+03
2.717958979489744706e+03;3.411105552776388322e+03;2.500850425212606297e+03;3.421360680340169893e+03
2.718559279639820033e+03;3.410780390195097425e+03;2.500600300150074872e+03;3.420960480240119978e+03
2.719159579789894906e+03;3.410455227613806983e+03;2.500350175087543903e+03;3.420560280140070063e+03
2.719759879939970233e+03;3.410130065032516086e+03;2.500100050025012479e+03;3.420160080040020148e+03
2.720360180090045105e+03;3.409804902451225644e+03;2.499849924962481055e+03;3.419759879939970233e+03
2.720960480240119978e+03;3.409479739869934747e+03;2.499599799899950085e+03;3.419359679839919863e+03
2.721560780390195305e+03;3.409154577288644305e+03;2.499349674837418661e+03;3.418959479739869948e+03
2.722161080540270177e+03;3.408829414707353862e+03;2.499099549774887237e+03;3.418559279639820033e+03
2.722761380690345504e+03;3.408504252126062966e+03;2.498849424712356267e+03;3.418159079539769664e+03
2.723361680840420377e+03;3.408179089544772523e+03;2.498599299649824843e+03;3.417758879439719749e+03
2.723961980990495249e+03;3.407853926963481626e+03;2.498349174587293419e+03;3.417358679339669834e+03
2.724562281140570121e+03;3.407528764382191184e+03;2.498099049524762449e+03;3.416958479239619919e+03
2.725162581290645448e+03;3.407203601800900287e+03;2.497848924462231025e+03;3.416558279139570004e+03
2.725762881440720321e+03;3.406878439219609845e+03;2.497598799399699601e+03;3.416158079039519635e+03
2.726363181590795648e+03;3.406553276638318948e+03;2.497348674337168632e+03;3.415757878939469720e+03
2.726963481740870520e+03;3.406228114057028506e+03;2.497098549274637207e+03;3.415357678839419805e+03
2.727563781890945393e+03;3.405902951475737609e+03;2.496848424212105783e+03;3.414957478739369890e+03
2.728164082041020720e+03;3.405577788894447167e+03;2.496598299149574814e+03;3.414557278639319520e+03
2.728764382191095592e+03;3.405252626313156725e+03;2.496348174087043390e+03;3.414157078539269605e+03
2.729364682341170919e+03;3.404927463731865828e+03;2.496098049024512420e+03;3.413756878439219690e+03
2.729964982491245792e+03;3.404602301150575386e+03;2.495847923961980996e+03;3.413356678339169775e+03
2.730565282641320664e+03;3.404277138569284489e+03;2.495597798899449572e+03;3.412956478239119406e+03
2.731165582791395536e+03;3.403951975987994047e+03;2.495347673836918602e+03;3.412556278139069491e+03
2.731765882941470863e+03;3.403626813406703150e+03;2.495097548774387178e+03;3.412156078039019576e+03
2.732366183091545736e+03;3.403301650825412707e+03;2.494847423711855754e+03;3.411755877938969661e+03
2.732966483241621063e+03;3.402976488244122265e+03;2.494597298649324784e+03;3.411355677838919291e+03
2.733566783391695935e+03;3.402651325662831368e+03;2.494347173586793360e+03;3.410955477738869376e+03
2.734167083541770808e+03;3.402326163081540926e+03;2.494097048524261936e+03;3.410555277638819462e+03
2.734767383691846135e+03;3.402001000500250029e+03;2.493846923461730967e+03;3.410155077538769547e+03
2.735367683841921007e+03;3.401675837918959587e+03;2.493596798399199542e+03;3.409754877438719632e+03
2.735967983991996334e+03;3.401350675337668690e+03;2.493346673336668118e+03;3.409354677338669262e+03
2.736568284142071207e+03;3.401025512756378248e+03;2.493096548274137149e+03;3.408954477238619347e+03
2.737168584292146079e+03;3.400700350175087351e+03;2.492846423211605725e+03;3.408554277138569432e+03
2.737768884442220951e+03;3.400375187593796909e+03;2.492596298149074755e+03;3.408154077038519063e+03
2.738369184592296278e+03;3.400050025012506012e+03;2.492346173086543331e+03;3.407753876938469148e+03
2.738969484742371151e+03;3.399724862431215570e+03;2.492096048024011907e+03;3.407353676838419233e+03
2.739569784892446478e+03;3.399399699849925128e+03;2.491845922961480937e+03;3.406953476738369318e+03
2.740170085042521350e+03;3.399074537268634231e+03;2.491595797898949513e+03;3.406553276638319403e+03
2.740770385192596223e+03;3.398749374687343789e+03;2.491345672836418089e+03;3.406153076538269033e+03
2.741370685342671550e+03;3.398424212106052892e+03;2.491095547773887120e+03;3.405752876438219118e+03
2.741970985492746422e+03;3.398099049524762449e+03;2.490845422711355695e+03;3.405352676338169204e+03
2.742571285642821749e+03;3.397773886943471553e+03;2.490595297648824271e+03;3.404952476238119289e+03
2.743171585792896622e+03;3.397448724362181110e+03;2.490345172586293302e+03;3.404552276138068919e+03
2.743771885942971494e+03;3.397123561780890668e+03;2.490095047523761878e+03;3.404152076038019004e+03
2.744372186093046366e+03;3.396798399199599771e+03;2.489844922461230453e+03;3.403751875937969089e+03
2.744972486243121693e+03;3.396473236618308874e+03;2.489594797398699484e+03;3.403351675837919174e+03
2.745572786393196566e+03;3.396148074037018432e+03;2.489344672336168060e+03;3.402951475737868805e+03
2.746173086543271893e+03;3.395822911455727990e+03;2.489094547273636636e+03;3.402551275637818890e+03
2.746773386693346765e+03;3.395497748874437093e+03;2.488844422211105666e+03;3.402151075537768975e+03
2.747373686843421638e+03;3.395172586293146651e+03;2.488594297148574242e+03;3.401750875437719060e+03
2.747973986993496965e+03;3.394847423711855754e+03;2.488344172086042818e+03;3.401350675337668690e+03
2.748574287143571837e+03;3.394522261130565312e+03;2.488094047023511848e+03;3.400950475237618775e+03
2.749174587293647164e+03;3.394197098549274415e+03;2.487843921960980424e+03;3.400550275137568860e+03
2.749774887443722037e+03;3.393871935967983973e+03;2.487593796898449000e+03;3.400150075037518945e+03
2.750375187593796909e+03;3.393546773386693530e+03;2.487343671835918030e+03;3.399749874937468576e+03
2.750975487743871781e+03;3.393221610805402634e+03;2.487093546773386606e+03;3.399349674837418661e+03
2.751575787893947108e+03;3.392896448224112191e+03;2.486843421710855182e+03;3.398949474737368746e+03
2.752176088044021981e+03;3.392571285642821294e+03;2.486593296648324213e+03;3.398549274637318831e+03
2.752776388194097308e+03;3.392246123061530852e+03;2.486343171585792788e+03;3.398149074537268461e+03
2.753376688344172180e+03;3.391920960480239955e+03;2.486093046523261364e+03;3.397748874437218547e+03
2.753976988494247053e+03;3.391595797898949513e+03;2.485842921460730395e+03;3.397348674337168632e+03
2.754577288644322380e+03;3.391270635317658616e+03;2.485592796398198971e+03;3.396948474237118717e+03
2.755177588794397252e+03;3.390945472736368174e+03;2.485342671335668001e+03;3.396548274137068802e+03
2.755777888944472124e+03;3.390620310155077277e+03;2.485092546273136577e+03;3.396148074037018432e+03
2.756378189094547452e+03;3.390295147573786835e+03;2.484842421210605153e+03;3.395747873936968517e+03
2.756978489244622324e+03;3.389969984992496393e+03;2.484592296148074183e+03;3.395347673836918602e+03
2.757578789394697196e+03;3.389644822411205496e+03;2.484342171085542759e+03;3.394947473736868233e+03
2.758179089544772523e+03;3.389319659829915054e+03;2.484092046023011335e+03;3.394547273636818318e+03
2.758779389694847396e+03;3.388994497248624157e+03;2.483841920960480365e+03;3.394147073536768403e+03
2.759379689844922723e+03;3.388669334667333715e+03;2.483591795897948941e+03;3.393746873436718488e+03
2.759979989994997595e+03;3.388344172086042818e+03;2.483341670835417517e+03;3.393346673336668573e+03
2.760580290145072468e+03;3.388019009504752376e+03;2.483091545772886548e+03;3.392946473236618203e+03
2.761180590295147795e+03;3.387693846923461933e+03;2.482841420710355123e+03;3.392546273136568288e+03
2.761780890445222667e+03;3.387368684342171036e+03;2.482591295647823699e+03;3.392146073036518374e+03
2.762381190595297539e+03;3.387043521760880594e+03;2.482341170585292730e+03;3.391745872936468459e+03
2.762981490745372867e+03;3.386718359179589697e+03;2.482091045522761306e+03;3.391345672836418089e+03
2.763581790895447739e+03;3.386393196598299255e+03;2.481840920460230336e+03;3.390945472736368174e+03
2.764182091045522611e+03;3.386068034017008358e+03;2.481590795397698912e+03;3.390545272636318259e+03
2.764782391195597938e+03;3.385742871435717916e+03;2.481340670335167488e+03;3.390145072536268344e+03
2.765382691345672811e+03;3.385417708854427019e+03;2.481090545272636518e+03;3.389744872436217975e+03
2.765982991495748138e+03;3.385092546273136577e+03;2.480840420210105094e+03;3.389344672336168060e+03
2.766583291645823010e+03;3.384767383691845680e+03;2.480590295147573670e+03;3.388944472236118145e+03
2.767183591795897883e+03;3.384442221110555238e+03;2.480340170085042701e+03;3.388544272136068230e+03
2.767783891945973210e+03;3.384117058529264796e+03;2.480090045022511276e+03;3.388144072036017860e+03
2.768384192096048082e+03;3.383791895947973899e+03;2.479839919959979852e+03;3.387743871935967945e+03
2.768984492246122954e+03;3.383466733366683457e+03;2.479589794897448883e+03;3.387343671835918030e+03
2.769584792396198281e+03;3.383141570785392560e+03;2.479339669834917459e+03;3.386943471735868116e+03
2.770185092546273154e+03;3.382816408204102117e+03;2.479089544772386034e+03;3.386543271635818201e+03
2.770785392696348026e+03;3.382491245622811221e+03;2.478839419709855065e+03;3.386143071535767831e+03
2.771385692846423353e+03;3.382166083041520778e+03;2.478589294647323641e+03;3.385742871435717916e+03
2.771985992996498226e+03;3.381840920460230336e+03;2.478339169584792216e+03;3.385342671335668001e+03
2.772586293146573553e+03;3.381515757878939439e+03;2.478089044522261247e+03;3.384942471235617631e+03
2.773186593296648425e+03;3.381190595297648542e+03;2.477838919459729823e+03;3.384542271135567717e+03
2.773786893446723298e+03;3.380865432716358100e+03;2.477588794397198399e+03;3.384142071035517802e+03
2.774387193596798625e+03;3.380540270135067658e+03;2.477338669334667429e+03;3.383741870935467887e+03
2.774987493746873497e+03;3.380215107553776761e+03;2.477088544272136005e+03;3.383341670835417972e+03
2.775587793896948369e+03;3.379889944972486319e+03;2.476838419209604581e+03;3.382941470735367602e+03
2.776188094047023696e+03;3.379564782391195422e+03;2.476588294147073611e+03;3.382541270635317687e+03
2.776788394197098569e+03;3.379239619809904980e+03;2.476338169084542187e+03;3.382141070535267772e+03
2.777388694347173441e+03;3.378914457228614083e+03;2.476088044022010763e+03;3.381740870435217403e+03
2.777988994497248768e+03;3.378589294647323641e+03;2.475837918959479794e+03;3.381340670335167488e+03
2.778589294647323641e+03;3.378264132066033198e+03;2.475587793896948369e+03;3.380940470235117573e+03
2.779189594797398968e+03;3.377938969484742302e+03;2.475337668834416945e+03;3.380540270135067658e+03
2.779789894947473840e+03;3.377613806903451859e+03;2.475087543771885976e+03;3.380140070035017743e+03
2.780390195097548713e+03;3.377288644322160962e+03;2.474837418709354552e+03;3.379739869934967373e+03
2.780990495247624040e+03;3.376963481740870520e+03;2.474587293646823582e+03;3.379339669834917459e+03
2.781590795397698912e+03;3.376638319159579623e+03;2.474337168584292158e+03;3.378939469734867544e+03
2.782191095547773784e+03;3.376313156578289181e+03;2.474087043521760734e+03;3.378539269634817174e+03
2.782791395697849111e+03;3.375987993996998284e+03;2.473836918459229764e+03;3.378139069534767259e+03
2.783391695847923984e+03;3.375662831415707842e+03;2.473586793396698340e+03;3.377738869434717344e+03
2.783991995997998856e+03;3.375337668834416945e+03;2.473336668334166916e+03;3.377338669334667429e+03
2.784592296148074183e+03;3.375012506253126503e+03;2.473086543271635946e+03;3.376938469234617514e+03
2.785192596298149056e+03;3.374687343671836061e+03;2.472836418209104522e+03;3.376538269134567599e+03
